Report generated on: 07-31-2024 18:27:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"","World","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-2-AFG-TBPD.A","        Refined petroleum products (Mb/d)","6.999999999","8.000000001","7.799999998","11.000000001","11.000000001","13.000000001","13.59753","13.86794","13.18628","13.37298","13.57298","12.75473","7.13639","7.13649","6.63649","6.43649","5.92087","5.60002","5.40002","5.400027397260274","3.8812459016393435","3.860493150684933","3.270939726027391","4.705284931506853","4.331092896174859","6.529397260273979","8.322821917808216","9.100410958904114","20.81557377049185","36.25320547945199","42.76090410958903","55.81753424657529","49.05868852459019","35.082679452054734","27.677745205479425","34.914945136986304","25.590860712328766","23.631189041083562","30.604660273972","24.276243835616","23.007042672131156","25.849105181500157","27.099189977767725","",""
"INTL.62-2-AFG-TBPD.A","            Motor gasoline (Mb/d)","1.286998448","1.470855369","1.434083984","2.022426132","2.022426132","2.390139974","2.5","2.9","2.5","2.6","2.6","2.5","1.9","1.9","1.8","1.8","1.6","1.5","1.4","1.4","0.302978142076503","0.444027397260274","0.280438356164384","1.7527397260274","0.839016393442623","2.24350684931507","1.98643835616438","4.83756164383562","13.0047540983607","21.7807123287671","25.4965205479452","37.1580821917808","29.3888797814208","21.7807123287671","16.6627123287671","20.373846","13.526808","13.3021260274","21.252553424658","14.169147945205","13.4283408575351","13.86643742322352","14.53703016884717","",""
"INTL.63-2-AFG-TBPD.A","            Jet fuel (Mb/d)","1.441438261","1.647358013","1.606174062","2.265117268","2.265117268","2.676956771","2.8","3.3","3","3","3.1","2.9","2.2","2.2","2.1","2","1.8","1.7","1.7","1.7","1.47333333333333","1.41219178082192","1.08630136986301","1.04284931506849","1.34333333333333","1.41219178082192","1.41219178082192","1.45564383561644","1.56","2.02052054794521","0.695232876712329","1.30356164383562","1.105","1.10802739726027","1.1188904109589","1.442608","1.438666","1.4599890411","1.459989041096","1.459989041096","1.383671344827917","1.162342465753425","1.218554339191019","",""
"INTL.64-2-AFG-TBPD.A","            Kerosene (Mb/d)","0.308879627","0.353005288","0.344180156","0.485382272","0.485382272","0.573633594","0.6","0.6","0.5","0.5","0.5","0.5","0.2","0.2","0.1","0.1","0.08448","0.06353","0.06353","0.0635342465753425","0.004224043715847","0","0.00211780821917808","0.00635342465753425","0.25344262295082","0.423561643835617","0.614164383561644","0.275315068493151","0.464644808743169","1.96956164383562","1.05890410958904","0.76241095890411","0.549125683060109","0.550630136986301","0.360027397260274","0.122832","0.200642","0.7581753425","0.258539726027","0","0","0","0","",""
"INTL.65-2-AFG-TBPD.A","            Distillate fuel oil (Mb/d)","3.500635777","4.000726603","3.900708437","5.500999079","5.500999079","6.501180729","6.8","6.9","6.5","6.6","6.7","6.3","2.5","2.5","2.4","2.3","2.2","2.1","2","2","1.93633879781421","1.83945205479452","1.7372602739726","1.75769863013699","1.69174863387978","2.22778082191781","4.08767123287671","2.30953424657534","5.5644262295082","10.2600547945205","15.2878904109589","16.3711232876712","17.7939344262295","11.4209534246575","9.31375890410959","12.438783","9.893672","6.9142958904","7.615331506849","8.541189041096","8.094666911263156","10.5666301369863","11.0776414","",""
"INTL.66-2-AFG-TBPD.A","            Residual fuel oil (Mb/d)","0.411839503","0.470673718","0.458906875","0.647176362","0.647176362","0.764844792","0.8","0.1","0.05459","0.07298","0.07298","0.05473","0.03639","0.03649","0.03649","0.03649","0.03639","0.03649","0.03649","0.0364931506849315","0.0181967213114754","0.0182465753424658","0.0182465753424658","0.0182465753424658","0","0.0182465753424658","0.0182465753424658","0.0182465753424658","0.0181967213114754","0.0182465753424658","0.0182465753424658","0.0182465753424658","0.0181967213114754","0.0182465753424658","0.0182465753424658","0.018246","0.018196","0.0182465753","0.018246575342","0.018246575342","0.01724850580538911","0.1678684931506849",".1759867567168614","",""
"INTL.67-2-AFG-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","0","0","0","0","0","0","0","0","0.03169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.68-2-AFG-TBPD.A","            Other petroleum liquids (Mb/d)","0.050208383","0.05738101","0.055946484","0.078898888","0.078898888","0.093244141","0.09753","0.06794","0.6","0.6","0.6","0.5","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.146174863387978","0.146575342465753","0.146575342465753","0.127397260273973","0.203551912568306","0.204109589041096","0.204109589041096","0.204109589041096","0.203551912568306","0.204109589041096","0.204109589041096","0.204109589041096","0.203551912568306","0.204109589041096","0.204109589041096","0.5186301369863013","0.5128767123287672","1.178356164383561","0","0.087671232877","0.08311505269959475","0.08582666238622799","0.08997731301267527","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-3-AFG-TBPD.A","                Crude oil including lease condensate (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.57-4-AFG-TBPD.A","                Crude oil including lease condensate (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.848","0.003","1.714","0.86","0.006","0.082","2.024","3.966","0.597","0","0","0","0.004","0","0","0","0","0","0","0","0","0","0","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-AFG-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0.3","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.217260273972603","","","","","","","","","",""
"INTL.65-13-AFG-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0.3","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0","0","NA","NA","NA","NA","NA","NA","","","","","","","","","",""
"INTL.66-13-AFG-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.5-8-AFG-MMTCD.A","    Emissions (MMtonnes CO2)","0.98355","1.1","1.1","1.5","1.5","1.8","2","2.1","1.9","2","2","1.9","1.1","1","1","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.7","0.6","0.6096376005716212","0.7","5.2","6.1067998082019015","7.904472452590294","7.028628912867734","4.989296712867721","3.9414690271174107","4.912399561916772","3.654527768469","3.3029568522037414","4.320292","3.4703407","3.289892484007402","3.725246189886846","3.904004336805111","",""
"","Albania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-ALB-TBPD.A","        Total petroleum and other liquids (Mb/d)","44","44","64","75","55","55","55","54","44","47","30","19","10","11","10","9","9","7.150391780821918","7.489890410958904","6.4602301369863016","5.716","5.624","7.106","6.781","7.58","6.985","9.072","10.082","6.03453","5.382407123287671","10.866765616438355","15.562518493150685","16.844970573770492","17.01442117808219","20.569209315068495","20.215143835616438","22.80052387978142","17.05404","16.05469","18.05546","17.313858961748632","16.15063810365884","15.059928131885036","14.044726754799408",""
"INTL.55-1-ALB-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","44","44","64","75","55","55","55","54","44","47","30","19","11","11","10","9","9","7.150391780821918","7.489890410958904","6.4602301369863016","5.716","5.624","7.106","6.781","7.574","7","9","10","6","5.328767123287672","10.843835616438357","15.515068493150684","16.83606557377049","17.008219178082193","20.506849315068493","20.161643835616438","22.74863387978142","17","16","18","17.261428961748635","16.09329589041096","15.003383561643835","13.986780821917808",""
"INTL.57-1-ALB-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","54","50","45","40","30","30","20","16.487671232876714","12","11","10","9","9","7.150391780821918","7.489890410958904","6.4602301369863016","5.716","5.624","7.106","6.781","7.574","7","9","10","6","5.328767123287672","10.843835616438357","15.515068493150684","16.83606557377049","17.008219178082193","20.506849315068493","20.161643835616438","22.74863387978142","17","16","18","17.261428961748635","16.09329589041096","15.003383561643835","13.986780821917808",""
"INTL.58-1-ALB-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-ALB-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-ALB-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","-0.1","","-0.1","0.1","0.1","0.1","","0.004099306","0.04203869","-0.038660606","0.005138204","0.006","-0.015","0.072","0.082","0.03453000000000001","0.05364","0.02293","0.04745","0.008905","0.006202","0.06236000000000001","0.0535","0.05189","0.05404","0.05469","0.05546","0.05243","0.05734221324787886","0.05654457024119965","0.05794593288160011",""
"INTL.54-1-ALB-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","58","54","44","47","30","19","20","16","11","10","9.5","8.7","7.3","6","6.175156284153008","5.975355616438351","7.181527671232872","7.303022465753425","8.965737704918032","7.736346301369858","7.829746849315066","8.394766027397255","5.962013114754101","6.713499178082199","2.9149347945205495","5.775675616438361","2.0912808743169427","0.7303364383561645","6.606193972602742","","","","","","","","","",""
"INTL.62-1-ALB-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","4.7","4.9","5","4.9","4.5","1.9","2","1.4","0.9","1","1.7","1.7","1.7","0.6","0.839016393442623","0.817945205479452","0.490767123287671","0.140219178082192","0","0.327178082191781","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.63-1-ALB-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0.1","0.3","0.3","0.3","0","0","0","0.173333333333333","0.195534246575342","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.64-1-ALB-TBPD.A","            Kerosene (Mb/d)","","","","","","","1.7","1.5","1.6","1.5","1","0.2","0.7","1.1","0.6","0.6","1.5","1.2","1.2","1.6","0.21120218579235","0.190602739726027","0.0211780821917808","0.0211780821917808","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"INTL.65-1-ALB-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","9","6.7","6.6","6.5","5.1","2.5","6.6","2.3","2.3","2.2","2","2.2","2.2","1.3","1.32605091803279","1.30920390136986","1.7386413369863","1.9430482630137","1.91768046448087","1.47304940273973","2.02490298082192","1.67755958356164","1.71327768852459","1.14583900273973","0.429766043835616","1.73837098082192","0.408052442622951","0.000140449315068493","1.82028412054795","","","","","","","","","",""
"INTL.66-1-ALB-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","14","13","12","11","8.8","5.5","5.5","4.2","3","3","0.8","0.8","0.8","1.4","0.860836","0.842197216438356","1.55087618630137","1.16924015342466","1.51494344262295","1.3389592109589","0.97521317260274","0.690439364383562","0.621573344262295","0.304168701369863","0.109983550684932","0.237525830136986","0.172116950819672","0.00926965479452055","0.120340997260274","","","","","","","","","",""
"INTL.67-1-ALB-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0.3","0.2","0.1","0.1","0.084","0.02538","0.02626","0.02158","0.01491","0.0139","0.01284","0.01172","0.00987","0.00809959452054794","0.0400066994535519","0.0398245698630137","0.00966744109589041","0.00983099178082192","0.012069262295082","0.0104143123287671","0.0105400438356164","0.0113006465753425","0.0080257868852459","0.00903740273972603","0.00392395068493151","0.00777494794520548","0.00281518579234973","0.000983145205479452","0.00889295342465753","","","","","","","","","",""
"INTL.68-1-ALB-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","29","28","18","23","11","8.8","4.6","7","3.9","3.2","3.2","2.8","1.4","1.1","2.72471075409836","2.5800477369863","3.37039750136986","4.01950579726027","5.52104453551913","4.58674529315068","4.81909065205479","6.01546643287671","3.61913629508197","5.25445407123288","2.37126124931507","3.79200385753425","1.50829629508197","0.719943189041096","4.65667590136986","","","","","","","","","",""
"INTL.5-2-ALB-TBPD.A","    Consumption (Mb/d)","46","44","42.999999999","44","42.999999999","41.999999999","38.3","33.9","31.6","27","19.984","17.92538","20.42626","16.72158","13.21491","14.8139","11.61284","12.41172","15.1","9.208099594520547","21.872560655737708","23.166780273972577","26.88155506849314","27.304556712328715","30.439071038251406","30.58374356164382","28.52933589041099","27.83662904109589","27.38395300546445","26.72517041095888","25.951811506849342","25.735346849315118","22.637728961748625","27.171761095890403","28.13148164383562","26.061698","27.170328","35.325689019168486","33.05213698630137","26.393342465753427","24.238048181950543","25.77624345450394","26.30690554246579","",""
"INTL.54-2-ALB-TBPD.A","        Refined petroleum products (Mb/d)","46","44","42.999999999","44","42.999999999","41.999999999","38.3","33.9","31.6","27","19.984","17.92538","20.42626","16.72158","13.21491","14.8139","11.61284","12.41172","15.1","9.208099594520547","21.872560655737708","23.166780273972577","26.88155506849314","27.304556712328715","30.439071038251406","30.58374356164382","28.52933589041099","27.83662904109589","27.38395300546445","26.72517041095888","25.951811506849342","25.735346849315118","22.637728961748625","27.171761095890403","28.13148164383562","26.061698","27.170328","35.325689019168486","33.05213698630137","26.393342465753427","24.238048181950543","25.77624345450394","26.30690554246579","",""
"INTL.62-2-ALB-TBPD.A","            Motor gasoline (Mb/d)","5.644908616","5.399477807","5.276762402","5.399477807","5.276762402","5.154046997","4.7","4.9","5","4.9","4","1.9","2.8","2.3","3.5","3.6","3.6","4.1","3.2","2.9","2.35390710382514","2.45383561643836","3.29515068493151","3.3886301369863","3.63573770491803","4.22994520547945","4.04298630136986","3.66906849315068","2.26068306010929","2.29024657534247","2.75764383561644","2.78101369863014","2.33060109289617","2.61742465753425","2.80438356164384","3","2","2.477205479452055","2.453835616438356","2.570684931506849","2.360788023481058","1.925676712328767","1.96532110918231","",""
"INTL.63-2-ALB-TBPD.A","            Jet fuel (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.3","0.3","0.3","0","0","0","0.866666666666667","0.934219178082192","0.934219178082192","1.02112328767123","1.04","1.23838356164384","0.977671232876712","0.412794520547945","0.563333333333333","0.412794520547945","0.369342465753425","0.434520547945205","0.433333333333333","0.456246575342466","0.173808219178082","0.043452","0.152082","0.1520821917808219","0.1955342465753425","0.4562465753424658","0.4189487284833154","0.3487027397260274",".3558815718265093","",""
"INTL.64-2-ALB-TBPD.A","            Kerosene (Mb/d)","2.041775457","1.953002611","1.908616188","1.953002611","1.908616188","1.864229765","1.7","1.5","1.6","1.5","1","0.2","0.7","1.1","0.6","0.6","1.5","1.2","1.4","1.6","0.21120218579235","0.190602739726027","0.211780821917808","0.148246575342466","0.147841530054645","0","0.211780821917808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"INTL.65-2-ALB-TBPD.A","            Distillate fuel oil (Mb/d)","10.809399478","10.339425587","10.104438642","10.339425587","10.104438642","9.869451697","9","6.7","6.6","6.5","4.5","2.5","6.6","2.5","2.1","2.3","2","4.2","7.2","2.1","9.98861922404372","10.6699710246575","10.6702029808219","12.2031030575342","13.8006859289618","13.797378169863","11.7944372273973","12.4281349260274","15.2065017322404","14.3285787287671","13.2854920712329","14.6145353643836","14.023571568306","15.6150445589041","15.8001197369863","16","17","15.51271232876712","14.57254794520548","14.44991780821918","13.26998516376821","14.45933989041096","14.7570180028302","",""
"INTL.66-2-ALB-TBPD.A","            Residual fuel oil (Mb/d)","16.81462141","16.083550914","15.718015666","16.083550914","15.718015666","15.352480418","14","13","12","11","8.8","5.5","5.5","4.2","2.8","3","4","0.8","1.3","1.4","1.29755731147541","1.2983616","2.04353372054795","1.16924015342466","1.51494344262295","1.3389592109589","0.97521317260274","0.635699638356164","0.585179901639344","0.121702947945205","0.292449304109589","0.474731309589041","0.172116950819672","0.0275162301369863","0.13858757260274","0.018246","0.018246","0.1268397041","0.01824657534246576","0.05473972602739726","0.0502334402631244","0.05054301369863014","0.05158355559250772","",""
